,sandwiches,pizza,asian,salads,burgers,italian,coffee,fastfood,mexican,chinese,seafood,tea,dessert,japanese,bakery,pasta,sushi,smoothies,juice,chicken,latinamerican,donut,wings,mediterranean,wraps,indian,icecream,soup,thai,bagels,desserts,caribbean,noodles,greek,middleeastern,asianfusion,subs,spanish,southern,french,friedchicken,korean,frozenyogurt,steak,grill,bbq,tacos,fish,vietnamese,calzones,Zip,City,postalCode
309,0.07385708079055563,0.32805084605951285,0.745607010609055,0.07600411694072091,0.2794556162440952,0.684835578066843,-0.8302324862066432,-0.1882775959920877,0.05191728116450328,0.7561643835616437,-0.5137540005094074,-0.7660496688565294,0.6562266214865433,1.074090694378838,-0.4290590399906379,0.2662869502523431,1.8476468765537963,-0.2713672908905355,-0.3153257810246295,-1.0,-1.0,-0.5628733274928321,-0.13330504125379983,-1.0,-1.0,-1.0,1.1714306908659315,-0.42715590345727333,0.1413402303033453,0.5488917631841964,0.8190109920459565,-1.0,0.49623458052204733,-1.0,-1.0,1.2870201572998592,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.723456450916513,-1.0,-0.34227851135061454,-1.0,0.6125638106430643,-1.0,-1.0,-1.0,11702,Babylon,11702
310,-0.24198323708901956,0.14695300341503384,-0.6882844623912402,-0.5292481988384345,0.8481025567970264,-0.6630328843866314,-0.7453487293099649,0.9278407095187917,-0.7896165437670993,-0.2316780821917809,1.4312299974529625,-0.7660496688565294,-0.30990557438060695,-1.0,-0.14358855998595685,-0.20857065609228553,-1.0,-0.08920911361316937,-0.14415722628078687,1.0059095329152172,-0.8008323505397805,0.9670700262822552,2.0,-1.0,-0.749380707762557,-0.7483320914770448,-0.4571423272835171,-0.7135779517286367,-1.0,-1.0,0.5158424933716305,2.0,-1.0,-1.0,-1.0,-0.4282449606750352,-0.42386369600587837,0.2907431359868303,2.0,-1.0,2.0,-1.0,-1.0,0.6661670398057146,1.4664555824351955,2.0,1.4188457159645964,-1.0,-1.0,-1.0,11413,Springfield Gardens,11413
311,0.3175053260119422,0.7433154962259739,0.00023007672261395794,0.5105442410898584,-0.08766534812386852,1.432828516021793,0.36187126449615864,-0.023257107265204368,-0.6624617075823791,1.1131868131868132,-1.0,-1.0,1.2143689261633273,-1.0,0.3740227499126408,-0.49209369577790624,-1.0,-1.0,-1.0,-0.08049358930731004,-1.0,1.8052964477383082,-0.30473920891788325,-1.0,-1.0,-1.0,2.0,-0.08093144950287799,-1.0,-0.17165495448757248,0.9456088266572138,-1.0,-1.0,-1.0,-1.0,-1.0,0.8487011073217972,-1.0,-1.0,-1.0,1.5196396293002041,-1.0,1.7651059542177026,-1.0,-0.4723772673471962,-1.0,-1.0,1.6366720710983012,-1.0,-1.0,11730,East Islip,11730
312,0.11438992158510118,0.9830213769570455,-0.24149219181868445,0.47278063506261175,-0.1351827779090838,0.4349183006535947,0.03275237557625358,0.85174173414305,-0.23210038474991251,0.06833333333333329,-0.26050087577472386,-0.003761506547387491,0.34338381520575184,0.08149014778325131,-0.479016373991457,1.118392543859649,-0.2300806593021217,-0.33512265293761356,-0.37523477518497433,-0.8256769096395109,-1.0,0.06367490310077512,-0.7363802833813642,-0.42603267973856207,0.5246006944444443,-1.0,0.320953670276775,0.39392063492063495,-1.0,1.8267274678111587,-0.6311449932795699,-1.0,-0.5448953150912106,0.3162020383693046,-1.0,-0.30436470215462613,-0.2990341634738186,-1.0,-1.0,-1.0,-1.0,-1.0,0.04843600764087879,-1.0,-0.3998291416074357,-1.0,-0.019023681858802505,-0.000261839708560938,-1.0,0.60484283625731,10309,Staten Island,10309
313,-0.23413308284671652,-0.25275230084984224,-0.016847022148259914,-0.08770847228022496,0.07273495144378457,-0.5000284666712214,-0.25152441073219245,-0.3806020680218369,0.3913163760628763,-0.032171893147502885,0.4841515524521223,-0.028060006387695173,-0.1340557288743411,-0.39707866325672403,0.40381186102185795,0.20782596735741796,-0.49029730058328613,-0.042453065787039265,-0.1002219758761535,0.43345816463677483,1.1276934259408817,0.297164515976555,-0.08146440202565886,-0.3600364373391633,0.6149080526519549,0.9203927514469407,-0.033448533943823106,0.35992257065427813,1.3224484128820688,0.26945561852920796,0.23380071934359892,-0.8884089794320889,0.8394475069484172,-0.26622882878366294,0.9795545737342772,-0.4182840714881891,0.17234704366748105,0.09435829183552404,-0.13564243390617922,-0.610709187789806,0.19836518954521903,-0.7350800187037121,0.31511136846939514,0.9777267301758891,-0.10775993177412051,-0.23119955176579768,0.640657256821515,-0.8606636710395207,0.16787243663058227,-0.10531409825376446,11370,East Elmhurst,11370
314,-0.00541264604980824,-0.19354250465072959,0.13032536121137228,-0.35826551849123667,0.4922336381176593,0.12542611815968205,-0.2709983231226445,1.420577430252353,-0.5984838613071437,0.25686274509803914,-0.6520004121292818,-0.6651299181671891,0.5804515473008846,-0.010401171963038133,-0.7275902609105658,-0.3958238734090127,0.5096457660742713,-0.13087928488576936,-0.18331343161434555,0.09379193951679454,-0.049722979699606096,0.4599459454324364,0.6540844964306567,1.025767012687428,-0.28254084967320264,-0.2795389285421282,0.295052617918407,-0.18004668534080298,-0.7277194875420123,-0.7536620943083957,0.1571921779464474,0.2559459961957066,-0.2861102981822911,1.5807883105280482,1.1218754908001403,0.6367889361067621,0.0995542533744022,-0.38415523577098937,-0.3919837709094937,-1.0,0.49860919128312786,-1.0,-0.17769724890911465,-0.20503141238027991,-0.058555516246958046,-1.0,0.5387863813979569,0.5682167220257869,-1.0,-1.0,11552,West Hempstead,11552
315,0.3504429591622409,0.25906119171875897,-0.5448953150912106,0.5429130462560695,-0.11047371442077186,-0.12147859143657472,-0.4688702068464981,0.5872072006940428,0.20669939539299453,0.37357142857142855,0.014170227508950143,-0.6340348391398566,-0.42426407919753495,-0.5365042223786066,-0.7022950708522612,-0.17465225563909778,-0.1750864206808447,-0.4301051310893831,-0.46448695015854946,0.7930375008507453,0.0385170293282875,-0.7720696636212625,0.1297987855084395,-0.01605602240896356,0.3068005952380951,-1.0,0.6983690046415679,0.7921836734693878,-1.0,-0.4615757204169222,-0.6838385656682028,0.02942716473898096,-0.6099102700781805,0.1281731757451182,1.3189067863744388,0.19251765344921234,0.20165571975916805,0.34606069895769453,1.6578995157384988,-0.2019538349691022,1.4566486385676989,-1.0,0.7973188702415065,-0.13121290067273453,0.028864328672967298,2.0,0.6816736882420528,-1.0,-1.0,-1.0,11559,Lawrence,11559
316,-0.10409637831187926,0.0072489533750071805,0.2482871357498223,-0.326728852542806,-0.4662842286524631,-0.01605602240896361,-0.36264424821579777,-0.23814054366685944,-0.47344026382851145,0.4651428571428571,0.014170227508950143,-0.4144557426237706,-0.654558447518521,-0.25840675580577055,0.30990168825005093,1.244945864661654,0.18787555421958366,-0.0881682097430129,-0.1431791202536791,0.31489416729054664,0.32930179754020805,0.4587541528239202,0.08460683408810206,-0.21284481792717083,0.045440476190476115,-1.0,-0.3206523981433728,-0.28312653061224485,-0.28584711303876387,0.7229576946658491,0.011716589861751121,-1.0,-0.06378464818763316,2.0,-1.0,-0.522992938620315,0.922649151614669,1.1536971183323113,-0.46842009685230024,-1.0,-1.0,2.0,-0.2810724519033974,-0.3049703205381876,0.3718191048972897,2.0,0.3453389505936423,-1.0,1.8729661941112326,1.2009273182957394,11357,Whitestone,11357
317,0.5370895470139325,-1.0,0.5170156163626312,-1.0,2.0,-1.0,-1.0,2.0,2.0,1.6708333333333332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11961,Ridge,11961
318,-0.0646479850472391,-0.0916969334323155,0.05738087753753676,0.19424309810855142,-0.10809818901621451,0.27203245464245407,0.2907524227886754,-0.5630267138657333,-0.17225678764010965,-0.10712855061908229,-0.004665417648717854,0.16924047509577247,0.049365726007406366,0.11851129632353728,0.15352528992423195,0.21187258021236635,0.2701145715081532,0.03629826854588986,0.08298706122342392,-0.4134212108773053,-0.26933179145584424,-0.04710842620979356,-0.34335074229006934,0.3795281550347744,0.012699077445981938,0.3782163176868904,-0.3361558394093411,0.12691325911282217,0.6536132943415367,0.18037660709764328,-0.11345846891666474,-0.7200877823482256,0.29272270294557806,0.12159969766357345,0.09358495570098271,-0.24001970373775613,-0.05040316391937553,-0.3823610776814657,-0.5934749466095522,1.8074020226505731,-0.6660055261961856,-0.37701355454450863,-0.1294850337140555,0.24022047682552092,-0.05581277922218582,-0.2366589868497624,-0.3998396888284007,-0.34467272814108146,0.09854861755891989,-0.22855333435555378,10028,New York,10028
319,0.01693376874686037,0.055600732980936714,-0.653912787141605,-0.06667893849010663,0.22323956888905258,-0.485580620080732,-0.2224906069806152,0.6334755981794206,1.0438392801333125,-0.4211501901140685,0.012242147228514941,-0.09088502498620918,-0.4253586341800491,-0.794393508025998,0.06970022070195134,-0.29704222533520114,-0.7804412526526964,0.011220299714656087,0.045234596648711996,0.9487067895811333,0.603185984438345,0.880641938942435,0.623817265863841,-0.6071706553343771,0.4608341254752852,-0.4411632753710804,-0.5479626223387462,0.033515299655984064,-0.5248032120980368,0.5047218459831263,0.09394260548264438,1.1919361682655107,-0.7923476722849631,-0.6997257707142271,-0.5371003563320986,-0.841299932050485,0.5991616042422389,0.9704690840255223,2.0,-1.0,1.3974897993626463,-1.0,-0.521626156209485,-0.3062916697386853,0.3235707143258071,0.048696428912623844,0.34278127198034647,0.14038573417274416,-1.0,-0.6338761590287506,10454,Bronx,10454
320,0.0006407499174786193,-0.22751359743815314,0.0572755740090459,0.2625854662047614,-0.13603520219350124,0.08174900864887608,0.47524867358075806,-0.5439792893701852,-0.2920115762043321,-0.22238228827052853,-0.15492222304015754,0.4062563008865013,-0.009955972113131517,0.27263075999666836,0.033355952413638944,-0.004751647106240907,0.35899023818686837,0.18164569073791312,0.24678297953836334,-0.33384761891207426,-0.43999294013323365,-0.17254496126969798,-0.44833541749379396,0.5666709780432001,0.15411428715849054,0.34838585850831066,-0.27887888194762456,0.36337676779711814,0.2444926720746387,-0.15984747336267024,-0.14085785075050325,-0.890727270404536,0.2091036590495096,0.2693979777130605,0.25536389830263806,-0.1012491109799704,-0.29844953808889274,-0.5284858268872129,-0.6614397462703254,0.7450641746524448,-0.7392290473883708,1.542279723461011,-0.17963002510775122,0.6230884924879688,-0.035285298512217574,0.38855072237371546,-0.2859676507577909,-0.21773464142788299,0.19443712925240153,-0.15310439454462982,10104,New York,10104
321,-0.23735198946111782,-0.263669243376753,-0.1619555674313853,-0.4642912154361628,-0.09758202912252222,-0.7902932699081338,-0.28156356481651923,0.5407501556041063,-0.5024691324892869,0.5574168797953962,0.2709550165713186,-0.15554501103030285,-0.6220659343410928,-0.7049643245604088,0.5278633192407397,-0.5665693004890743,-0.5274152384463151,-0.1384368563215454,-0.14780531994540405,1.2113619646752585,0.5369697893554197,0.9586852435615297,0.4023759861042523,-0.41282115574277445,-0.12657146916737716,2.0,-0.5270242612819731,-0.07309625299395124,-0.1476436131749952,0.6065515588582886,-0.0189022839149686,2.0,-0.6275358077472823,-0.8653501751028844,0.5222150260087963,-0.003693691065449191,0.14736096004285443,1.4098273382874327,1.855032727903247,-0.809503046710442,2.0,-1.0,-0.570972477691712,-0.37785067055847993,-0.017623147388130044,-0.0594811225779366,-0.5985774657222721,0.6364000577660384,-1.0,-0.014930228384259775,11435,Jamaica,11435
322,-0.4720350155201839,-0.012380746081753,-0.0687261015264724,-0.49771184187876816,-0.039326057799128386,-0.7603059737902469,-0.24524795938398028,0.8765519157210931,-0.2891550455663015,0.9128501827040194,-0.13529944061356264,-0.0847156350391867,-0.5582050790431754,-0.2623209710613633,0.37067555685560627,-0.5496275402269376,-0.04346196405379301,-0.09298096381257881,-0.08682305751762394,1.3950846032476458,0.7000814706665267,1.021111874344956,0.8495122627568121,-0.7483212724797592,-0.2869102720259846,0.6111650757571897,0.158449016564285,-0.2869102720259845,0.5222503680659722,0.37721192097985806,0.18608674511807,1.6916406581076073,-0.46784348658655567,-0.807619677704852,0.38400039625271026,0.22011550413804915,0.6392867309747481,1.0658178814697872,2.0,-0.7278283481015209,2.0,-1.0,-0.08054333069253021,-0.11110698729000856,-0.12277097433486346,0.07500964016183216,-0.4264693876884595,-0.41550022297211847,-1.0,-0.5308620210697267,11432,Jamaica,11432
323,0.38338059231253935,-1.0,-0.08979063018242123,-0.01814624329159206,2.0,-1.0,-1.0,1.96278677462888,0.535799230500175,-1.0,0.7747978981406629,-1.0,-1.0,1.1629802955665027,-1.0,-1.0,1.3097580220936351,-1.0,-1.0,-1.0,1.9078476821192054,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,11749,Islandia,11749
324,-0.12616479803415073,-0.27412355931572036,0.3613791982831778,0.09221275369649079,-0.29143418259562326,0.17083983428472552,0.3034828093555353,-0.6725327034013895,-0.16221666007121222,0.10556644977270693,-0.15523480024323563,0.4065797073080829,0.22136687005068809,0.38042061825975193,0.01791256637019886,-0.01949953321667662,0.25586272704975255,0.22793997960002188,0.2607794535887494,-0.3101038228000966,-0.37276126297098877,-0.36287589367704715,-0.35146589012618323,0.27082166283038767,-0.20420165195947357,0.23144322188039482,0.23629677670970123,0.23749438664850026,0.4778723171063997,-0.07950996680600475,-0.061012657818389944,-0.7858992140365194,0.7134880016532011,-0.16938136806714704,0.46133086546637697,0.23514173572331298,-0.5651375147319527,-0.49608209861642594,-0.5854065288758025,1.031571305221717,-0.693438979053857,1.7243852323805975,0.1214218817800646,-0.1326842399086038,-0.35376914436383133,0.12102741177139816,0.04926605024461799,-0.25146621388286944,1.7485964717705584,-0.2790437744240269,10009,New York,10009
325,0.11481219893318192,0.3559120526202021,-0.3998619539664316,-0.13683186223436664,0.14041831484516426,-0.1890571613260689,-0.7276257471007682,2.0,0.6876914620881043,0.760989010989011,0.5602618884753081,-1.0,-0.11425242953466903,-1.0,-0.5419924166957863,0.015812608444187477,-1.0,-1.0,-1.0,0.8390128213853799,2.0,0.4026482238691541,0.39052158216423344,-1.0,-0.1958150183150183,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05582273306562157,-1.0,-1.0,-1.0,-1.0,-1.0,1.0708626137810688,1.0445380890296148,-1.0,1.5196396293002041,-1.0,-1.0,-1.0,0.05524546530560756,-1.0,-1.0,1.6366720710983012,-1.0,-1.0,11722,Central Islip,11722
326,-0.14445816488677857,-0.28947513090194826,-0.4873475664196961,-0.20844479028477333,-0.06020966699341621,-0.6196793018698369,-0.19250283610382368,0.5869150587465565,-0.033235161363777216,-0.3098012147984539,0.5876160104847452,-0.33987510097010765,-0.1766117974166843,-0.7133543506703696,0.3808511346443988,-0.3619619866895289,-0.5918704764936702,0.027971602305180532,-0.06164472032199356,1.240884342127105,-0.0044916825433973994,0.5858212249431767,1.3756343319801976,-0.6196793018698368,-0.4342729615313823,0.4202352430174503,-0.6936496181577883,-0.445818411296048,-0.49392810329454095,0.20706934020281392,-0.07124305320532238,2.0,-0.33656743889607726,-0.8255723416849071,0.0755834900908496,-0.7234359942304422,-0.25684461284910637,-0.3756537895502687,1.876578161704836,-0.8766135139654051,1.911985502001837,-0.4961985557236799,-0.861057624608608,-0.3283810386205568,0.37863653832858485,0.09652764096573421,-0.21998569954537583,1.2523090524511713,-0.8149202709481075,-0.3619619866895289,11251,Brooklyn,11251
327,0.017119700251001048,0.04676985610552182,0.4864500843256322,0.16614656152006027,-0.09758202912252222,-0.4261196313095758,-0.5005990633480683,-0.2773690793588097,-0.34854751622474023,0.3934782608695651,0.6185855698843796,-0.4566795066763514,-0.14524889806632962,1.339596926275538,-0.16023848193744927,-0.019735446782385382,1.4493722397599522,-0.2667312397191072,-0.31096942332171085,-0.3788700067749274,-0.6916386339216114,-0.25554036474389014,-0.26197661519279025,1.4833368681512906,0.08645987981618944,-0.5324261126911797,-0.495712278579386,0.5077402413775692,-0.2931678743402399,0.03916456929077593,0.032637558581055666,-1.0,-0.536690882807595,0.004947473622374702,0.5492166229224779,-0.4688680652718248,0.42720509663867273,-0.8001606597517739,0.1837940579111024,0.6587173737651747,0.7020259213830646,-0.7581165388164328,-0.4663316185921295,-0.48407128778020286,0.323812709922093,-0.5320345097704855,-0.7503347652662912,0.017761011537414217,-0.6445605627646054,-1.0,11235,Brooklyn,11235
328,0.25761872028412663,0.12170906171307609,-0.5035221619176844,-0.01814624329159206,0.5094991512859628,0.4535536032594855,-0.3240166268955431,1.4240982701509017,-0.16229132881808647,-0.7086363636363636,-0.838654736532667,-0.5342261589052721,0.2823209145145812,-0.01682713837886247,-0.24220563489666483,-0.1596459330143541,0.04989001004256136,1.1759622267496281,1.0446861903037201,-0.6196587119407511,-0.7356502107164359,0.1603726215644819,-0.13724456379355526,-0.3738538324420677,-0.002079545454545542,-1.0,1.5218206432556611,-0.6198398268398269,-1.0,0.02790089738587584,-0.195225439882698,-1.0,-1.0,1.1537851536952257,-1.0,-1.0,2.0,-0.1434159188451035,0.6913906009244992,-1.0,1.0844291478756232,-1.0,1.2874967439437355,-1.0,-0.12702420597445205,-1.0,1.1403119668535218,1.1812468951813215,-1.0,-1.0,11725,Commack,11725
329,-0.008867080357789534,-0.21141866202677678,0.04998270908214649,0.23669526664529553,-0.19678794852389142,0.27025057496501187,0.49070690445514936,-0.6421578704539928,-0.33374250784315806,-0.2060574315997042,-0.05944898175932336,0.4060086206408926,0.0827865604443699,0.3968470235110269,0.19170028330275538,0.16203754394613606,0.44039630167535027,0.17996472734759228,0.28741367499472875,-0.5720340202143279,-0.4696062891870318,-0.2134521298244206,-0.48536648863209364,0.48549589912376095,0.16346160956371691,0.25889783967583263,-0.3455467396459656,0.3709005011913564,0.3451610330775069,-0.005965527710807696,-0.09445504882043781,-0.8342225583034751,0.14421192656387774,0.16793870794416968,0.1203000496164408,-0.25926929093122614,-0.19139262633903648,-0.489047701159761,-0.8165610390912548,1.5611439656648483,-0.9152253366035302,0.012011306416039133,-0.1006760397854922,0.5889574259325389,-0.0295487229343797,-0.2385900416551578,-0.39066790196800155,-0.4677262937565914,0.07402811463364618,-0.09809177553200223,10021,New York,10021
330,0.2720741078735994,0.27642755298384547,-0.058404100188711686,-0.187431373758559,0.5745637698758751,-0.0669496764222931,-0.4017158651834117,0.7368060402996882,-0.7881656233792862,-0.11586206896551729,-0.26560086973489816,-0.29330865489075764,0.25073665553638963,0.19336843893324274,0.006037346775117411,0.2750199637023593,-0.20353171651943625,-0.08292779715532912,0.03409416521107689,0.009871695881454227,-0.7994587805435031,0.5404946872493984,0.3090082480373645,0.18751859364435436,-0.24295689655172417,-0.7465964507286106,0.0932030374704345,-0.7116026272577997,-1.0,0.8195027379014355,-0.6947406840934371,-0.33738021580019617,-1.0,0.6339059786653436,0.6792083625470074,-0.424301822472794,0.1602193156295416,0.9494672191801093,-1.0,-1.0,-1.0,-1.0,-0.132328821262721,0.6776578469767885,0.49007937256084916,-1.0,-1.0,1.4821085358959867,0.15579099763095552,1.656291591046582,10303,Staten Island,10303
331,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11962,Sagaponack,11962
332,-0.02917587668660461,-0.27363693497121344,0.1477003827551695,0.23555213845823192,-0.17755323808748416,0.05569378529991562,0.4387146652539682,-0.5423977889546482,-0.22422598687230058,-0.14793011773642237,-0.19786954090870154,0.3967122061101137,0.1046053778657245,0.3636715877859453,-0.005388899834304651,-0.0462369653720325,0.35971322986902166,0.2289162257388077,0.28132632510487593,-0.34587461725726065,-0.40363169451410147,-0.25264011745672843,-0.43131029609044746,0.42565373129882417,0.037631767734312295,0.29316332081652197,-0.07187075958525112,0.4188026211877333,0.2657476158320427,-0.17931025114821408,-0.14265376333876484,-0.8722827419364222,0.41042697639791925,0.03976461823325238,0.4076665452165381,0.003955234262218264,-0.40365990360096987,-0.40356849647399273,-0.6702441416098583,0.9236357744256609,-0.7242399722078711,1.5988921826369606,0.0034404630668493945,0.3396413305236224,-0.15205636413963572,0.34080199707233455,-0.18034641097203402,-0.3469237995817413,0.5063765439436241,-0.24420618421607893,10120,New York,10120
333,-0.07654957577752929,-0.08511124477183606,0.007844284919118334,0.14662852210756974,-0.19652794418196876,0.36717994291142053,0.3775987570402968,-0.6539998143815755,-0.22280056241989424,0.0327530276816609,-0.10953046633080935,0.40349960768163395,0.17662293503098941,0.09458777933079925,0.29795228624965714,0.3294096020761246,0.17885573791976173,0.04677921423316888,0.18899956279676158,-0.43902950160811455,-0.38371740301106816,-0.40651357050173015,-0.5347887353788778,0.593801987923197,0.028709811130334467,0.30318693807820946,-0.17726068979301213,0.42888923216345376,0.20724374273651863,-0.07079892926622813,0.12953868839993296,-0.8753288900835143,0.3936596752397184,0.024724770356724986,0.19355496357507884,-0.16957031918112808,-0.23597149305969847,-0.7554734024384812,-0.6378726870858015,2.0,-0.9504136664648966,0.03590358603334393,0.4148444393769645,0.6834628914299955,-0.09662863875167663,-0.28423747196188565,-0.6945056448695233,-0.6367733327660862,-0.13015729417047467,0.1661487737509865,10024,New York,10024
334,-0.4410583465403881,-0.10975471292613001,-0.4483579576863159,-0.6032914114309462,-0.37104202029751543,-0.00611719435248843,-0.24890736321727006,1.9927139137665455,-0.6897375291918838,0.9424242424242424,1.5098152094918462,-0.6549823399298311,-0.5929139953921964,-1.0,-0.15800626099629414,0.4005901116427433,-1.0,-1.0,-1.0,1.9582100182386033,-0.41255602381430195,0.9339543692741367,2.0,0.3914359279065163,-1.0,1.969172900553654,-0.19942201801407566,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9035201803442147,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-0.030026895527168803,-1.0,-1.0,1.4236076613125799,-1.0,-1.0,11430,Jamaica,11430
335,-0.2314552264930337,0.46890472367188546,-1.0,2.0,0.7296344441818324,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,11709,Bayville,11709
336,-0.012923326038976139,0.745790917590867,-0.7673586275226636,-0.09029524138837612,0.3925491371687596,0.002019625741670469,-0.42588206597358425,0.727503470829938,0.5456126441135946,-0.41122204472843454,0.24746178144072142,-0.5634920339048344,-0.6137235036149595,-0.9308951982247123,-0.23433716305453756,0.5135770136203128,-0.9262058139906187,-0.022863962783713325,-0.04189358494820355,1.5396590800122378,1.601269491991621,0.37632056152017224,0.9708311082671182,-0.7249357890120904,0.4612786208732693,-0.8826085794110177,-0.5568685770637016,-0.799596074851666,-1.0,-0.21730655843354502,-0.010101579408430452,0.6115632930418551,-0.8255189706419976,-0.8738464499965523,-0.8703486621036656,-0.599954141814162,0.3437044789639259,1.859841421108201,2.0,-1.0,1.1976409546292512,-0.8178146135015144,-0.7990218515704386,0.3600820404803836,-0.3480572145256491,-0.11882696228747583,0.6924192070167624,-0.8083569021805548,-0.19685449845133285,1.1534632307606076,10458,Bronx,10458
337,-0.04279276903511626,-0.13364719391308647,0.014188021545768708,0.22550917537462992,-0.17166562576747915,0.3341948269866403,0.3642787508616802,-0.6151194359997303,-0.2718991193289649,-0.08146511316459096,-0.11105609494494721,0.33113884678739713,0.15501862777834827,0.24558929569250842,0.14425223872239243,0.23177651843550223,0.330113766573273,0.13261548876838825,0.231625031375007,-0.4116858340586144,-0.29903229840437,-0.35042754009112964,-0.4746670171038834,0.5680907102361502,0.1172646310432569,0.2006719664151275,-0.27822539510790917,0.41128163921253524,0.26086990220601264,-0.17220962506847007,-0.004135940071799858,-0.92279640923345,0.21410008348507895,0.015310531807579247,0.3695431803818503,-0.28452134894168046,-0.18891859815371542,-0.5457247942448922,-0.7009996527092086,1.5137331996152024,-0.9078797885631504,-0.053036129532714416,0.11204140625629568,0.6940592160445943,-0.04191286567036747,0.0046812339452720385,-0.590110337136663,-0.45373889192593125,-0.012461957294027482,0.23796635018643433,10079,New York,10079
338,-0.058924767134326934,-0.04071528249999317,0.11454208549091269,-0.7328289097392087,0.9767250790649513,-0.3306503553802474,-0.32554946901142623,2.0,-0.5820954474829456,0.09013605442176877,-0.03412359284861892,-0.7676411677078454,-0.45168007542622374,0.17713213364163397,0.4176425197511374,-0.3711636233440745,0.2570111684863319,-1.0,-1.0,0.13843650847666364,-0.20874893003559045,-0.1316939566524285,1.1519976866827422,-0.5314552487661731,0.991315192743764,-1.0,1.156659053513102,-0.43105280207321023,-0.43321199447520947,-1.0,0.8066367676102697,0.3072090980812456,-0.25697194300605813,0.07445064356677923,-1.0,-1.0,2.0,0.28196257043589956,2.0,-1.0,0.5597769133763166,-1.0,0.7117322573728633,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11701,Amityville,11701
339,-0.11092086633150947,0.16666965103148315,0.283460694131262,-0.20886603776013185,0.015382522627608124,-0.07976462527457036,-0.4293857378111059,0.7904610724375966,-0.6464347095251395,0.6601438848920862,0.43005298267449077,-0.45938959450875705,-0.30414651298694867,-0.06633944076266074,0.01947875017499052,0.3965596365013253,-0.26885357574014435,-0.5408041344029562,-0.640422892192791,0.02336432902272752,-0.5816046500547906,0.010108541074117404,0.547580494682064,-0.4053863732543377,-0.05233453237410078,-0.8942632672104994,-0.31576500532426044,0.08304624871531345,-0.4005911020709049,-0.24078303022817807,-0.4905024367602692,2.0,0.10010916639822467,-0.5454841881890171,-0.29932312929693217,-0.03912246628552669,-0.27381956503762506,-1.0,1.9447232044872578,-1.0,2.0,-1.0,0.08614953309558665,0.05004483947468056,0.6580259685089545,-1.0,-0.32249117596003624,1.7618665723159181,0.9290900104344006,0.662570995834911,11234,Brooklyn,11234
340,-0.26602644467846814,1.0127552615019608,-0.8110291965776654,-0.18461971761239487,0.29273716243348025,-0.2339536506644181,-0.8284701936759163,1.3579271908811155,-0.7874326324567231,-0.33460207612456755,1.2108209111786803,-0.8818105593531256,-0.5816451786556482,-1.0,-0.13469847583356193,-0.20035512657075208,-1.0,-0.6319018147751494,-0.6541092180954875,1.4610318639127877,-0.19505946515731343,0.7666572785064778,2.0,-0.5233489381911934,-0.2403373702422146,-0.23715886551519458,-0.4515071265286747,-0.42120942494644914,-0.7117029868091896,-0.7391716292677131,0.2252623060609443,2.0,-1.0,-1.0,-1.0,-1.0,0.7463508730064033,-0.3479290731692829,2.0,-1.0,2.0,-1.0,-1.0,0.6834628914299955,0.6613726183877212,-0.23651997009267797,-1.0,-1.0,-1.0,-1.0,11412,Saint Albans,11412
